Vp,gesch,age,herk,bildg,min,item,itemid,rat,typ
157,w,25,NRW,MR,64,jemandem die Laune verderben,NH14_31,3,woe
157,w,25,NRW,MR,64,einen Eid schwören,NH19_01,3,woe
157,w,25,NRW,MR,64,vor Gericht stehen (ein Angeklagter),NH19_03,4,woe
157,w,25,NRW,MR,64,Der Schlauch kam zum Einsatz.),NH19_04,3,woe
157,w,25,NRW,MR,64,im Team arbeiten,NH19_05,2,woe
157,w,25,NRW,MR,64,an Bord gehen,NH19_06,1,woe
157,w,25,NRW,MR,64,etwas ist in jemandes Interesse,NH19_10,3,woe
157,w,25,NRW,MR,64,etwas in Stücke schlagen,NH19_11,1,woe
157,w,25,NRW,MR,64,Langeweile haben,NH19_12,3,woe
157,w,25,NRW,MR,64,sein eigenes Leben haben,NH19_14,2,woe
157,w,25,NRW,MR,64,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
157,w,25,NRW,MR,64,in Erfüllung gehen,NH19_17,4,woe
157,w,25,NRW,MR,64,das Thema wechseln,NH19_19,4,woe
157,w,25,NRW,MR,64,etwas ist nicht jemandes Sache,NH19_20,1,woe
157,w,25,NRW,MR,64,jemanden im Vorbeigehen grüßen,NH19_21,4,woe
157,w,25,NRW,MR,64,in Kontakt bleiben,NH19_23,2,woe
157,w,25,NRW,MR,64,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
157,w,25,NRW,MR,64,in Raten zahlen,NH19_28,3,woe
157,w,25,NRW,MR,64,seine Berechtigung haben,NH19_29,2,woe
157,w,25,NRW,MR,64,in Hörweite sein,NH19_32,1,woe
157,w,25,NRW,MR,64,außer Betrieb sein,NH19_33,1,woe
157,w,25,NRW,MR,64,keinerlei Mitgefühl haben,NH20_01,2,woe
157,w,25,NRW,MR,64,ein schlechtes Gewissen haben,NH20_05,3,woe
157,w,25,NRW,MR,64,einen empfindlichen Magen haben,NH20_07,2,woe
157,w,25,NRW,MR,64,zur Seite gehen,NH20_12,3,woe
157,w,25,NRW,MR,64,seine Meinung ändern,NH20_13,3,woe
157,w,25,NRW,MR,64,jemandem die Laune verderben,NH20_16,2,woe
157,w,25,NRW,MR,64,jemanden in Gefahr bringen,NH20_17,1,woe
157,w,25,NRW,MR,64,sich schütteln vor Lachen,NH20_18,2,woe
157,w,25,NRW,MR,64,etwas auf Vorrat kaufen,NH20_19,3,woe
157,w,25,NRW,MR,64,jemandes gutes Recht sein,NH20_22,3,woe
157,w,25,NRW,MR,64,etwas zum Selbstzweck betreiben,NH20_23,2,woe
157,w,25,NRW,MR,64,etwas im Halbschlaf hören,NH20_24,3,woe
157,w,25,NRW,MR,64,Fahrerflucht begehen,NH20_27,1,woe
157,w,25,NRW,MR,64,auf dumme Gedanken kommen,NH20_28,1,woe
157,w,25,NRW,MR,64,Schritttempo fahren,NH20_31,1,woe
158,m,32,NRW,Uni,94,keinen Spaß verstehen,NH14_06,1,woe
158,m,32,NRW,Uni,94,etwas an die Öffentlichkeit bringen,NH14_08,3,woe
158,m,32,NRW,Uni,94,auf jemanden ist kein Verlass,NH14_09,3,woe
158,m,32,NRW,Uni,94,jemandem die Vorfahrt nehmen,NH14_11,4,woe
158,m,32,NRW,Uni,94,sich nicht von der Stelle rühren,NH14_12,3,woe
158,m,32,NRW,Uni,94,einen Rausch haben,NH14_13,1,woe
158,m,32,NRW,Uni,94,jemandem Gesellschaft leisten,NH14_15,4,woe
158,m,32,NRW,Uni,94,auf der Durchreise sein,NH14_17,4,woe
158,m,32,NRW,Uni,94,keine Chance haben,NH14_18,4,woe
158,m,32,NRW,Uni,94,Folgerungen ziehen,NH14_19,4,woe
158,m,32,NRW,Uni,94,ein ungeschriebenes Gesetz sein,NH14_20,2,woe
158,m,32,NRW,Uni,94,in Führung gehen (beim Sport),NH14_22,3,woe
158,m,32,NRW,Uni,94,jemandem Unrecht tun,NH14_23,4,woe
158,m,32,NRW,Uni,94,zur Debatte stehen,NH14_24,4,woe
158,m,32,NRW,Uni,94,etwas aus Prinzip tun,NH14_25,4,woe
158,m,32,NRW,Uni,94,etwas in aller Deutlichkeit sagen,NH14_30,4,woe
158,m,32,NRW,Uni,94,jemandem die Laune verderben,NH14_31,3,woe
158,m,32,NRW,Uni,94,einen Eid schwören,NH19_01,4,woe
158,m,32,NRW,Uni,94,vor Gericht stehen (ein Angeklagter),NH19_03,4,woe
158,m,32,NRW,Uni,94,Der Schlauch kam zum Einsatz.),NH19_04,1,woe
158,m,32,NRW,Uni,94,im Team arbeiten,NH19_05,1,woe
158,m,32,NRW,Uni,94,an Bord gehen,NH19_06,1,woe
158,m,32,NRW,Uni,94,etwas ist in jemandes Interesse,NH19_10,4,woe
158,m,32,NRW,Uni,94,etwas in Stücke schlagen,NH19_11,3,woe
158,m,32,NRW,Uni,94,Langeweile haben,NH19_12,1,woe
158,m,32,NRW,Uni,94,sein eigenes Leben haben,NH19_14,1,woe
158,m,32,NRW,Uni,94,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
158,m,32,NRW,Uni,94,in Erfüllung gehen,NH19_17,4,woe
158,m,32,NRW,Uni,94,das Thema wechseln,NH19_19,4,woe
158,m,32,NRW,Uni,94,etwas ist nicht jemandes Sache,NH19_20,1,woe
158,m,32,NRW,Uni,94,jemanden im Vorbeigehen grüßen,NH19_21,4,woe
158,m,32,NRW,Uni,94,in Kontakt bleiben,NH19_23,4,woe
158,m,32,NRW,Uni,94,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
158,m,32,NRW,Uni,94,in Raten zahlen,NH19_28,4,woe
158,m,32,NRW,Uni,94,seine Berechtigung haben,NH19_29,4,woe
158,m,32,NRW,Uni,94,in Hörweite sein,NH19_32,3,woe
158,m,32,NRW,Uni,94,außer Betrieb sein,NH19_33,4,woe
158,m,32,NRW,Uni,94,keinerlei Mitgefühl haben,NH20_01,3,woe
158,m,32,NRW,Uni,94,ein schlechtes Gewissen haben,NH20_05,3,woe
158,m,32,NRW,Uni,94,einen empfindlichen Magen haben,NH20_07,2,woe
158,m,32,NRW,Uni,94,zur Seite gehen,NH20_12,4,woe
158,m,32,NRW,Uni,94,seine Meinung ändern,NH20_13,4,woe
158,m,32,NRW,Uni,94,jemandem die Laune verderben,NH20_16,3,woe
158,m,32,NRW,Uni,94,jemanden in Gefahr bringen,NH20_17,3,woe
158,m,32,NRW,Uni,94,sich schütteln vor Lachen,NH20_18,1,woe
158,m,32,NRW,Uni,94,etwas auf Vorrat kaufen,NH20_19,3,woe
158,m,32,NRW,Uni,94,jemandes gutes Recht sein,NH20_22,1,woe
158,m,32,NRW,Uni,94,etwas zum Selbstzweck betreiben,NH20_23,3,woe
158,m,32,NRW,Uni,94,etwas im Halbschlaf hören,NH20_24,4,woe
158,m,32,NRW,Uni,94,Fahrerflucht begehen,NH20_27,4,woe
158,m,32,NRW,Uni,94,auf dumme Gedanken kommen,NH20_28,1,woe
158,m,32,NRW,Uni,94,Schritttempo fahren,NH20_31,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,keinen Spaß verstehen,NH14_06,1,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,etwas an die Öffentlichkeit bringen,NH14_08,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,auf jemanden ist kein Verlass,NH14_09,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,jemandem die Vorfahrt nehmen,NH14_11,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,sich nicht von der Stelle rühren,NH14_12,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,einen Rausch haben,NH14_13,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,jemandem Gesellschaft leisten,NH14_15,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,auf der Durchreise sein,NH14_17,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,keine Chance haben,NH14_18,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,Folgerungen ziehen,NH14_19,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,ein ungeschriebenes Gesetz sein,NH14_20,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,in Führung gehen (beim Sport),NH14_22,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,jemandem Unrecht tun,NH14_23,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,zur Debatte stehen,NH14_24,2,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,etwas aus Prinzip tun,NH14_25,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,etwas in aller Deutlichkeit sagen,NH14_30,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,jemandem die Laune verderben,NH14_31,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,einen Eid schwören,NH19_01,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,vor Gericht stehen (ein Angeklagter),NH19_03,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,Der Schlauch kam zum Einsatz.),NH19_04,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,im Team arbeiten,NH19_05,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,an Bord gehen,NH19_06,1,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,etwas ist in jemandes Interesse,NH19_10,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,etwas in Stücke schlagen,NH19_11,2,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,Langeweile haben,NH19_12,2,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,sein eigenes Leben haben,NH19_14,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,in Erfüllung gehen,NH19_17,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,das Thema wechseln,NH19_19,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,etwas ist nicht jemandes Sache,NH19_20,2,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,jemanden im Vorbeigehen grüßen,NH19_21,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,in Kontakt bleiben,NH19_23,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,in Raten zahlen,NH19_28,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,seine Berechtigung haben,NH19_29,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,in Hörweite sein,NH19_32,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,außer Betrieb sein,NH19_33,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,keinerlei Mitgefühl haben,NH20_01,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,ein schlechtes Gewissen haben,NH20_05,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,einen empfindlichen Magen haben,NH20_07,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,zur Seite gehen,NH20_12,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,seine Meinung ändern,NH20_13,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,jemandem die Laune verderben,NH20_16,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,jemanden in Gefahr bringen,NH20_17,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,sich schütteln vor Lachen,NH20_18,2,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,etwas auf Vorrat kaufen,NH20_19,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,jemandes gutes Recht sein,NH20_22,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,etwas zum Selbstzweck betreiben,NH20_23,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,etwas im Halbschlaf hören,NH20_24,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,Fahrerflucht begehen,NH20_27,4,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,auf dumme Gedanken kommen,NH20_28,3,woe
159,m,42,Ba-Wü,Lehre/Ausb,7,Schritttempo fahren,NH20_31,4,woe
160,m,25,NRW,Uni,89,keinen Spaß verstehen,NH14_06,1,woe
160,m,25,NRW,Uni,89,etwas an die Öffentlichkeit bringen,NH14_08,3,woe
160,m,25,NRW,Uni,89,auf jemanden ist kein Verlass,NH14_09,4,woe
160,m,25,NRW,Uni,89,jemandem die Vorfahrt nehmen,NH14_11,4,woe
160,m,25,NRW,Uni,89,sich nicht von der Stelle rühren,NH14_12,4,woe
160,m,25,NRW,Uni,89,einen Rausch haben,NH14_13,2,woe
160,m,25,NRW,Uni,89,jemandem Gesellschaft leisten,NH14_15,4,woe
160,m,25,NRW,Uni,89,auf der Durchreise sein,NH14_17,4,woe
160,m,25,NRW,Uni,89,keine Chance haben,NH14_18,3,woe
160,m,25,NRW,Uni,89,Folgerungen ziehen,NH14_19,4,woe
160,m,25,NRW,Uni,89,ein ungeschriebenes Gesetz sein,NH14_20,2,woe
160,m,25,NRW,Uni,89,in Führung gehen (beim Sport),NH14_22,1,woe
160,m,25,NRW,Uni,89,jemandem Unrecht tun,NH14_23,4,woe
160,m,25,NRW,Uni,89,zur Debatte stehen,NH14_24,2,woe
160,m,25,NRW,Uni,89,etwas aus Prinzip tun,NH14_25,3,woe
160,m,25,NRW,Uni,89,etwas in aller Deutlichkeit sagen,NH14_30,3,woe
160,m,25,NRW,Uni,89,jemandem die Laune verderben,NH14_31,3,woe
160,m,25,NRW,Uni,89,einen Eid schwören,NH19_01,2,woe
160,m,25,NRW,Uni,89,vor Gericht stehen (ein Angeklagter),NH19_03,3,woe
160,m,25,NRW,Uni,89,Der Schlauch kam zum Einsatz.),NH19_04,4,woe
160,m,25,NRW,Uni,89,im Team arbeiten,NH19_05,2,woe
160,m,25,NRW,Uni,89,an Bord gehen,NH19_06,2,woe
160,m,25,NRW,Uni,89,etwas ist in jemandes Interesse,NH19_10,4,woe
160,m,25,NRW,Uni,89,etwas in Stücke schlagen,NH19_11,3,woe
160,m,25,NRW,Uni,89,Langeweile haben,NH19_12,1,woe
160,m,25,NRW,Uni,89,sein eigenes Leben haben,NH19_14,1,woe
160,m,25,NRW,Uni,89,Das Handy leistet ihr gute Dienste.),NH19_16,2,woe
160,m,25,NRW,Uni,89,in Erfüllung gehen,NH19_17,4,woe
160,m,25,NRW,Uni,89,das Thema wechseln,NH19_19,3,woe
160,m,25,NRW,Uni,89,etwas ist nicht jemandes Sache,NH19_20,2,woe
160,m,25,NRW,Uni,89,jemanden im Vorbeigehen grüßen,NH19_21,3,woe
160,m,25,NRW,Uni,89,in Kontakt bleiben,NH19_23,4,woe
160,m,25,NRW,Uni,89,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
160,m,25,NRW,Uni,89,in Raten zahlen,NH19_28,4,woe
160,m,25,NRW,Uni,89,seine Berechtigung haben,NH19_29,2,woe
160,m,25,NRW,Uni,89,in Hörweite sein,NH19_32,4,woe
160,m,25,NRW,Uni,89,außer Betrieb sein,NH19_33,3,woe
160,m,25,NRW,Uni,89,keinerlei Mitgefühl haben,NH20_01,3,woe
160,m,25,NRW,Uni,89,ein schlechtes Gewissen haben,NH20_05,4,woe
160,m,25,NRW,Uni,89,einen empfindlichen Magen haben,NH20_07,4,woe
160,m,25,NRW,Uni,89,zur Seite gehen,NH20_12,3,woe
160,m,25,NRW,Uni,89,seine Meinung ändern,NH20_13,4,woe
160,m,25,NRW,Uni,89,jemandem die Laune verderben,NH20_16,3,woe
160,m,25,NRW,Uni,89,jemanden in Gefahr bringen,NH20_17,3,woe
160,m,25,NRW,Uni,89,sich schütteln vor Lachen,NH20_18,2,woe
160,m,25,NRW,Uni,89,etwas auf Vorrat kaufen,NH20_19,4,woe
160,m,25,NRW,Uni,89,jemandes gutes Recht sein,NH20_22,2,woe
160,m,25,NRW,Uni,89,etwas zum Selbstzweck betreiben,NH20_23,2,woe
160,m,25,NRW,Uni,89,etwas im Halbschlaf hören,NH20_24,2,woe
160,m,25,NRW,Uni,89,Fahrerflucht begehen,NH20_27,4,woe
160,m,25,NRW,Uni,89,auf dumme Gedanken kommen,NH20_28,2,woe
160,m,25,NRW,Uni,89,Schritttempo fahren,NH20_31,2,woe
161,m,28,Berlin,Abi,62,keinen Spaß verstehen,NH14_06,1,woe
161,m,28,Berlin,Abi,62,etwas an die Öffentlichkeit bringen,NH14_08,4,woe
161,m,28,Berlin,Abi,62,auf jemanden ist kein Verlass,NH14_09,4,woe
161,m,28,Berlin,Abi,62,jemandem die Vorfahrt nehmen,NH14_11,4,woe
161,m,28,Berlin,Abi,62,sich nicht von der Stelle rühren,NH14_12,2,woe
161,m,28,Berlin,Abi,62,einen Rausch haben,NH14_13,4,woe
161,m,28,Berlin,Abi,62,jemandem Gesellschaft leisten,NH14_15,4,woe
161,m,28,Berlin,Abi,62,auf der Durchreise sein,NH14_17,3,woe
161,m,28,Berlin,Abi,62,keine Chance haben,NH14_18,3,woe
161,m,28,Berlin,Abi,62,Folgerungen ziehen,NH14_19,4,woe
161,m,28,Berlin,Abi,62,ein ungeschriebenes Gesetz sein,NH14_20,2,woe
161,m,28,Berlin,Abi,62,in Führung gehen (beim Sport),NH14_22,3,woe
161,m,28,Berlin,Abi,62,jemandem Unrecht tun,NH14_23,3,woe
161,m,28,Berlin,Abi,62,zur Debatte stehen,NH14_24,4,woe
161,m,28,Berlin,Abi,62,etwas aus Prinzip tun,NH14_25,3,woe
161,m,28,Berlin,Abi,62,etwas in aller Deutlichkeit sagen,NH14_30,4,woe
161,m,28,Berlin,Abi,62,jemandem die Laune verderben,NH14_31,3,woe
161,m,28,Berlin,Abi,62,einen Eid schwören,NH19_01,2,woe
161,m,28,Berlin,Abi,62,vor Gericht stehen (ein Angeklagter),NH19_03,3,woe
161,m,28,Berlin,Abi,62,Der Schlauch kam zum Einsatz.),NH19_04,3,woe
161,m,28,Berlin,Abi,62,im Team arbeiten,NH19_05,3,woe
161,m,28,Berlin,Abi,62,an Bord gehen,NH19_06,2,woe
161,m,28,Berlin,Abi,62,etwas ist in jemandes Interesse,NH19_10,3,woe
161,m,28,Berlin,Abi,62,etwas in Stücke schlagen,NH19_11,2,woe
161,m,28,Berlin,Abi,62,Langeweile haben,NH19_12,2,woe
161,m,28,Berlin,Abi,62,sein eigenes Leben haben,NH19_14,3,woe
161,m,28,Berlin,Abi,62,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
161,m,28,Berlin,Abi,62,in Erfüllung gehen,NH19_17,2,woe
161,m,28,Berlin,Abi,62,das Thema wechseln,NH19_19,4,woe
161,m,28,Berlin,Abi,62,etwas ist nicht jemandes Sache,NH19_20,2,woe
161,m,28,Berlin,Abi,62,jemanden im Vorbeigehen grüßen,NH19_21,3,woe
161,m,28,Berlin,Abi,62,in Kontakt bleiben,NH19_23,4,woe
161,m,28,Berlin,Abi,62,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
161,m,28,Berlin,Abi,62,in Raten zahlen,NH19_28,4,woe
161,m,28,Berlin,Abi,62,seine Berechtigung haben,NH19_29,3,woe
161,m,28,Berlin,Abi,62,in Hörweite sein,NH19_32,4,woe
161,m,28,Berlin,Abi,62,außer Betrieb sein,NH19_33,4,woe
161,m,28,Berlin,Abi,62,keinerlei Mitgefühl haben,NH20_01,4,woe
161,m,28,Berlin,Abi,62,ein schlechtes Gewissen haben,NH20_05,2,woe
161,m,28,Berlin,Abi,62,einen empfindlichen Magen haben,NH20_07,3,woe
161,m,28,Berlin,Abi,62,zur Seite gehen,NH20_12,3,woe
161,m,28,Berlin,Abi,62,seine Meinung ändern,NH20_13,3,woe
161,m,28,Berlin,Abi,62,jemandem die Laune verderben,NH20_16,3,woe
161,m,28,Berlin,Abi,62,jemanden in Gefahr bringen,NH20_17,2,woe
161,m,28,Berlin,Abi,62,sich schütteln vor Lachen,NH20_18,2,woe
161,m,28,Berlin,Abi,62,etwas auf Vorrat kaufen,NH20_19,4,woe
161,m,28,Berlin,Abi,62,jemandes gutes Recht sein,NH20_22,3,woe
161,m,28,Berlin,Abi,62,etwas zum Selbstzweck betreiben,NH20_23,2,woe
161,m,28,Berlin,Abi,62,etwas im Halbschlaf hören,NH20_24,2,woe
161,m,28,Berlin,Abi,62,Fahrerflucht begehen,NH20_27,3,woe
161,m,28,Berlin,Abi,62,auf dumme Gedanken kommen,NH20_28,2,woe
161,m,28,Berlin,Abi,62,Schritttempo fahren,NH20_31,4,woe
162,w,35,Sachsen,Uni,66,keinen Spaß verstehen,NH14_06,1,woe
162,w,35,Sachsen,Uni,66,etwas an die Öffentlichkeit bringen,NH14_08,2,woe
162,w,35,Sachsen,Uni,66,auf jemanden ist kein Verlass,NH14_09,4,woe
162,w,35,Sachsen,Uni,66,jemandem die Vorfahrt nehmen,NH14_11,4,woe
162,w,35,Sachsen,Uni,66,sich nicht von der Stelle rühren,NH14_12,4,woe
162,w,35,Sachsen,Uni,66,einen Rausch haben,NH14_13,2,woe
162,w,35,Sachsen,Uni,66,jemandem Gesellschaft leisten,NH14_15,4,woe
162,w,35,Sachsen,Uni,66,auf der Durchreise sein,NH14_17,3,woe
162,w,35,Sachsen,Uni,66,keine Chance haben,NH14_18,4,woe
162,w,35,Sachsen,Uni,66,Folgerungen ziehen,NH14_19,2,woe
162,w,35,Sachsen,Uni,66,ein ungeschriebenes Gesetz sein,NH14_20,1,woe
162,w,35,Sachsen,Uni,66,in Führung gehen (beim Sport),NH14_22,4,woe
162,w,35,Sachsen,Uni,66,jemandem Unrecht tun,NH14_23,3,woe
162,w,35,Sachsen,Uni,66,zur Debatte stehen,NH14_24,4,woe
162,w,35,Sachsen,Uni,66,etwas aus Prinzip tun,NH14_25,1,woe
162,w,35,Sachsen,Uni,66,etwas in aller Deutlichkeit sagen,NH14_30,4,woe
162,w,35,Sachsen,Uni,66,jemandem die Laune verderben,NH14_31,4,woe
162,w,35,Sachsen,Uni,66,einen Eid schwören,NH19_01,4,woe
162,w,35,Sachsen,Uni,66,vor Gericht stehen (ein Angeklagter),NH19_03,4,woe
162,w,35,Sachsen,Uni,66,Der Schlauch kam zum Einsatz.),NH19_04,4,woe
162,w,35,Sachsen,Uni,66,im Team arbeiten,NH19_05,1,woe
162,w,35,Sachsen,Uni,66,an Bord gehen,NH19_06,3,woe
162,w,35,Sachsen,Uni,66,etwas ist in jemandes Interesse,NH19_10,1,woe
162,w,35,Sachsen,Uni,66,etwas in Stücke schlagen,NH19_11,2,woe
162,w,35,Sachsen,Uni,66,Langeweile haben,NH19_12,2,woe
162,w,35,Sachsen,Uni,66,sein eigenes Leben haben,NH19_14,2,woe
162,w,35,Sachsen,Uni,66,Das Handy leistet ihr gute Dienste.),NH19_16,1,woe
162,w,35,Sachsen,Uni,66,in Erfüllung gehen,NH19_17,4,woe
162,w,35,Sachsen,Uni,66,das Thema wechseln,NH19_19,4,woe
162,w,35,Sachsen,Uni,66,etwas ist nicht jemandes Sache,NH19_20,2,woe
162,w,35,Sachsen,Uni,66,jemanden im Vorbeigehen grüßen,NH19_21,2,woe
162,w,35,Sachsen,Uni,66,in Kontakt bleiben,NH19_23,2,woe
162,w,35,Sachsen,Uni,66,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
162,w,35,Sachsen,Uni,66,in Raten zahlen,NH19_28,4,woe
162,w,35,Sachsen,Uni,66,seine Berechtigung haben,NH19_29,1,woe
162,w,35,Sachsen,Uni,66,in Hörweite sein,NH19_32,4,woe
162,w,35,Sachsen,Uni,66,außer Betrieb sein,NH19_33,4,woe
162,w,35,Sachsen,Uni,66,keinerlei Mitgefühl haben,NH20_01,2,woe
162,w,35,Sachsen,Uni,66,ein schlechtes Gewissen haben,NH20_05,1,woe
162,w,35,Sachsen,Uni,66,einen empfindlichen Magen haben,NH20_07,1,woe
162,w,35,Sachsen,Uni,66,zur Seite gehen,NH20_12,4,woe
162,w,35,Sachsen,Uni,66,seine Meinung ändern,NH20_13,2,woe
162,w,35,Sachsen,Uni,66,jemandem die Laune verderben,NH20_16,4,woe
162,w,35,Sachsen,Uni,66,jemanden in Gefahr bringen,NH20_17,4,woe
162,w,35,Sachsen,Uni,66,sich schütteln vor Lachen,NH20_18,2,woe
162,w,35,Sachsen,Uni,66,etwas auf Vorrat kaufen,NH20_19,4,woe
162,w,35,Sachsen,Uni,66,jemandes gutes Recht sein,NH20_22,1,woe
162,w,35,Sachsen,Uni,66,etwas zum Selbstzweck betreiben,NH20_23,1,woe
162,w,35,Sachsen,Uni,66,etwas im Halbschlaf hören,NH20_24,2,woe
162,w,35,Sachsen,Uni,66,Fahrerflucht begehen,NH20_27,4,woe
162,w,35,Sachsen,Uni,66,auf dumme Gedanken kommen,NH20_28,1,woe
162,w,35,Sachsen,Uni,66,Schritttempo fahren,NH20_31,4,woe
163,m,32,Hessen,Prom,42,keinen Spaß verstehen,NH14_06,1,woe
163,m,32,Hessen,Prom,42,etwas an die Öffentlichkeit bringen,NH14_08,3,woe
163,m,32,Hessen,Prom,42,auf jemanden ist kein Verlass,NH14_09,2,woe
163,m,32,Hessen,Prom,42,jemandem die Vorfahrt nehmen,NH14_11,4,woe
163,m,32,Hessen,Prom,42,sich nicht von der Stelle rühren,NH14_12,3,woe
163,m,32,Hessen,Prom,42,einen Rausch haben,NH14_13,2,woe
163,m,32,Hessen,Prom,42,jemandem Gesellschaft leisten,NH14_15,3,woe
163,m,32,Hessen,Prom,42,auf der Durchreise sein,NH14_17,3,woe
163,m,32,Hessen,Prom,42,keine Chance haben,NH14_18,4,woe
163,m,32,Hessen,Prom,42,Folgerungen ziehen,NH14_19,2,woe
163,m,32,Hessen,Prom,42,ein ungeschriebenes Gesetz sein,NH14_20,3,woe
163,m,32,Hessen,Prom,42,in Führung gehen (beim Sport),NH14_22,4,woe
163,m,32,Hessen,Prom,42,jemandem Unrecht tun,NH14_23,4,woe
163,m,32,Hessen,Prom,42,zur Debatte stehen,NH14_24,4,woe
163,m,32,Hessen,Prom,42,etwas aus Prinzip tun,NH14_25,3,woe
163,m,32,Hessen,Prom,42,etwas in aller Deutlichkeit sagen,NH14_30,3,woe
163,m,32,Hessen,Prom,42,jemandem die Laune verderben,NH14_31,2,woe
163,m,32,Hessen,Prom,42,einen Eid schwören,NH19_01,4,woe
163,m,32,Hessen,Prom,42,vor Gericht stehen (ein Angeklagter),NH19_03,4,woe
163,m,32,Hessen,Prom,42,Der Schlauch kam zum Einsatz.),NH19_04,2,woe
163,m,32,Hessen,Prom,42,im Team arbeiten,NH19_05,3,woe
163,m,32,Hessen,Prom,42,an Bord gehen,NH19_06,1,woe
163,m,32,Hessen,Prom,42,etwas ist in jemandes Interesse,NH19_10,3,woe
163,m,32,Hessen,Prom,42,etwas in Stücke schlagen,NH19_11,4,woe
163,m,32,Hessen,Prom,42,Langeweile haben,NH19_12,4,woe
163,m,32,Hessen,Prom,42,sein eigenes Leben haben,NH19_14,4,woe
163,m,32,Hessen,Prom,42,Das Handy leistet ihr gute Dienste.),NH19_16,2,woe
163,m,32,Hessen,Prom,42,in Erfüllung gehen,NH19_17,4,woe
163,m,32,Hessen,Prom,42,das Thema wechseln,NH19_19,4,woe
163,m,32,Hessen,Prom,42,etwas ist nicht jemandes Sache,NH19_20,2,woe
163,m,32,Hessen,Prom,42,jemanden im Vorbeigehen grüßen,NH19_21,3,woe
163,m,32,Hessen,Prom,42,in Kontakt bleiben,NH19_23,4,woe
163,m,32,Hessen,Prom,42,etwas zu seinem Vorteil nutzen,NH19_26,3,woe
163,m,32,Hessen,Prom,42,in Raten zahlen,NH19_28,3,woe
163,m,32,Hessen,Prom,42,seine Berechtigung haben,NH19_29,4,woe
163,m,32,Hessen,Prom,42,in Hörweite sein,NH19_32,3,woe
